cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_location,case_id
CDR055586,6842547681,8110967451,2023-09-10 05:13:50,1707,Chennai Tower 134,
CDR055587,7722142573,6096242657,2024-11-10 11:06:53,304,Pune Tower 71,
CDR055588,7276765964,8596905150,2025-08-20 11:27:17,1786,Patna Tower 13,
CDR055589,9601385500,7463351571,2024-06-27 14:38:51,1051,Kochi Tower 126,
CDR055590,7140352635,7705614653,2024-12-24 10:07:56,1338,Delhi Junction 46,
CDR055591,8938819490,9700788125,2023-01-20 11:28:49,1767,Mumbai Junction 88,
CDR055592,7658934759,7300716950,2023-02-20 15:44:09,1553,Patna Tower 13,
CDR055593,8900739713,8528669335,2025-05-07 09:07:44,1259,Mumbai Hub 76,
CDR055594,9425513609,7060212886,2024-10-01 10:08:52,948,Hyderabad Tower 10,
CDR055595,7915854233,9973982455,2025-11-19 17:18:21,1222,Bengaluru Tower 66,
CDR055596,8537582682,8370382407,2024-06-02 08:28:16,1665,Surat Plaza 156,
CDR055597,7617647501,6915086321,2025-12-02 08:23:23,1518,Kochi Tower 144,
CDR055598,8697648784,9369323800,2025-02-16 20:35:07,134,Mumbai Hub 76,
CDR055599,9821160204,6809339137,2024-10-17 12:19:25,60,Surat Plaza 156,
CDR055600,8967827411,6928467200,2023-03-02 20:02:36,69,Kochi Colony 148,
CDR055601,7641060326,9667408772,2024-04-11 14:47:35,1287,Visakhapatnam Colony 6,
CDR055602,9709207115,9604432400,2025-11-05 03:24:08,1534,Kochi Park 115,
CDR055603,9806358530,8740837819,2024-06-11 12:34:41,489,Lucknow Park 79,
CDR055604,8907342031,6521746535,2024-04-10 13:07:57,1531,Patna Hub 91,
CDR055605,9399495940,9056730306,2024-08-15 15:42:33,359,Delhi Junction 46,
CDR055606,9944391649,7940717343,2025-05-23 15:01:13,1298,Chandigarh Tower 157,
CDR055607,8149003850,7083566910,2024-03-08 17:27:57,1727,Bhopal Junction 151,
CDR055608,8761727573,6216667080,2023-09-21 17:26:49,1327,Pune Tower 71,
CDR055609,7291270659,8408806708,2025-12-01 20:59:21,520,Surat Park 62,
CDR055610,9881193899,6707550476,2023-06-11 13:35:12,1268,Chennai Colony 153,
CDR055611,9798768299,9585126861,2025-06-30 11:52:25,494,Mumbai Hub 76,
CDR055612,7927318683,7728129163,2024-03-27 13:52:07,1714,Chennai Colony 69,
CDR055613,6515532341,8808806220,2025-03-11 10:31:23,1103,Indore Hub 63,
CDR055614,7137455611,6584776863,2023-05-27 11:34:29,1575,Kochi Park 115,
CDR055615,6030324329,7235707139,2024-08-18 16:38:57,1107,Kochi Park 115,
CDR055616,7545036988,8966866798,2023-04-24 17:03:43,128,Hyderabad Market 131,
CDR055617,9998649125,9726418793,2025-04-14 21:35:45,1415,Hyderabad Tower 10,
CDR055618,7721433080,6730985034,2024-01-09 15:24:43,1480,Kolkata Park 18,
CDR055619,9226408572,9877156922,2025-11-18 05:08:53,252,Bhopal Junction 151,
CDR055620,7395947372,9624266225,2025-01-15 10:28:08,796,Surat Hub 154,
CDR055621,7369987950,8749025042,2023-01-30 14:33:20,530,Hyderabad Junction 86,
CDR055622,7805166608,6337469833,2024-02-26 15:30:31,336,Delhi Colony 133,
CDR055623,6722350283,8064531579,2023-09-23 04:41:44,895,Hyderabad Plaza 102,
CDR055624,9453714732,6152610537,2024-02-14 01:32:55,873,Chandigarh Hub 74,
CDR055625,6699570607,8630009984,2023-01-10 04:05:29,429,Indore Market 135,
CDR055626,8991192856,9390409074,2024-02-19 18:15:40,443,Nagpur Hub 26,
CDR055627,9603327399,9010023142,2023-01-11 17:28:11,168,Bhopal Plaza 160,
CDR055628,8967827411,6609417502,2025-12-20 13:18:47,163,Chandigarh Tower 157,
CDR055629,6549147744,7215285067,2025-05-03 06:02:52,271,Nagpur Tower 130,
CDR055630,6629518779,9559147625,2025-01-06 11:18:48,580,Patna Market 70,
CDR055631,9383097236,8931539839,2024-12-15 05:40:24,7,Ranchi Colony 90,
CDR055632,6638567020,7457230848,2024-04-10 12:52:10,1561,Lucknow Colony 29,
CDR055633,9548534655,7448500728,2025-03-19 17:52:12,1217,Bhopal Colony 97,
CDR055634,9210513346,9914521182,2024-07-30 04:15:32,138,Delhi Market 141,
CDR055635,9804918727,6393696789,2024-04-06 01:17:24,152,Kochi Tower 144,
CDR055636,9520575639,9140834695,2023-01-18 18:33:05,372,Patna Market 4,
CDR055637,8976024986,8107402740,2023-10-19 08:44:51,563,Patna Hub 91,
CDR055638,7808390654,6548044236,2024-10-21 16:41:32,932,Guwahati Colony 11,
CDR055639,9290848965,7878757030,2024-05-10 17:34:07,1006,Lucknow Park 94,
CDR055640,6153534660,9992066617,2023-08-05 02:32:43,160,Chennai Colony 153,
CDR055641,9191898664,6254550054,2024-03-14 09:32:29,1161,Indore Tower 146,
CDR055642,7449134213,9524003305,2024-08-01 16:55:47,265,Indore Tower 128,
CDR055643,9891097797,7585238600,2024-04-03 18:55:16,1657,Visakhapatnam Colony 6,
CDR055644,9593955714,7809166316,2023-01-10 09:14:15,330,Mumbai Plaza 27,
CDR055645,6520351919,9879060488,2025-05-03 02:35:29,810,Visakhapatnam Colony 72,
CDR055646,8976024986,9691122321,2024-10-12 02:00:37,790,Mumbai Hub 76,
CDR055647,8931539839,9160881972,2024-04-25 04:34:50,585,Ahmedabad Tower 98,
CDR055648,8800187314,9470531105,2025-12-12 10:03:13,430,Kochi Park 115,
CDR055649,6557779174,8130610922,2025-07-01 12:04:33,478,Kochi Tower 144,
CDR055650,8630040236,9244756311,2025-01-07 00:49:02,29,Indore Tower 146,
CDR055651,7824630616,6644200629,2024-08-01 18:09:47,121,Guwahati Junction 159,
CDR055652,7995167045,6682013071,2023-06-21 17:31:24,535,Visakhapatnam Tower 124,
CDR055653,7239644028,7594657446,2024-04-22 16:29:03,1658,Indore Tower 39,
CDR055654,8630040236,7903500618,2023-12-01 13:33:10,983,Bhopal Park 68,
CDR055655,8150204502,8841484601,2023-08-10 17:52:05,488,Kochi Tower 126,
CDR055656,9436990558,9418948543,2024-10-07 16:34:45,825,Lucknow Park 19,
CDR055657,9317303324,7848876380,2025-04-16 23:52:57,1293,Kochi Park 117,
CDR055658,6203843753,8759940842,2023-01-08 01:25:33,1209,Indore Hub 63,
CDR055659,8681769750,6073512896,2023-11-29 11:09:02,1404,Ahmedabad Plaza 33,
CDR055660,7724553375,8194785501,2024-01-08 07:54:16,475,Mumbai Plaza 27,
CDR055661,8498121300,8022462671,2023-11-25 12:27:27,1528,Kolkata Tower 75,
CDR055662,9537405714,6477425859,2023-03-24 23:45:40,1202,Bhopal Hub 113,
CDR055663,7821781923,7659764083,2024-10-30 03:27:19,1392,Kolkata Plaza 119,
CDR055664,6878844344,9999449466,2023-11-15 20:01:44,818,Visakhapatnam Market 50,
CDR055665,9258122590,7268592624,2025-01-17 11:51:54,1278,Visakhapatnam Hub 112,
CDR055666,9784984362,9675539818,2025-06-30 18:39:44,486,Ranchi Park 95,
CDR055667,7452790504,7642357004,2023-06-04 12:23:02,1164,Kolkata Park 18,
CDR055668,8133373125,8233282930,2023-01-12 13:29:44,893,Ahmedabad Tower 98,
CDR055669,6632503139,8056618632,2025-10-24 12:21:21,597,Visakhapatnam Tower 14,
CDR055670,6034686163,9082723590,2025-02-24 23:37:30,367,Chennai Plaza 139,
CDR055671,8188421630,6128269934,2025-10-15 08:54:22,379,Hyderabad Park 7,
CDR055672,7276457938,8301239847,2023-06-14 13:41:32,1458,Indore Park 109,
CDR055673,8969325914,9899749030,2025-08-28 16:55:22,1158,Jaipur Colony 114,
CDR055674,8980425373,9604903764,2025-01-22 23:39:14,20,Delhi Junction 46,
CDR055675,7060212886,8159149750,2023-01-09 12:45:13,1608,Patna Hub 91,
CDR055676,8657770612,6523045881,2024-01-29 17:49:09,801,Guwahati Hub 129,
CDR055677,6153433249,8733090740,2023-05-30 03:37:20,680,Indore Junction 101,
CDR055678,6124421175,9490607231,2025-09-08 21:25:23,342,Lucknow Colony 29,
CDR055679,9487177546,9225275600,2024-09-19 16:53:34,633,Kolkata Plaza 119,
CDR055680,9108803546,8047350476,2023-10-03 15:44:33,1028,Surat Tower 108,
CDR055681,7242687741,9422354340,2024-01-20 13:10:55,581,Lucknow Park 94,
CDR055682,8413336650,6230286550,2025-01-24 00:21:34,1343,Nagpur Market 32,
CDR055683,9794869894,8993231234,2024-01-23 11:22:48,76,Kochi Tower 144,
CDR055684,8202131167,6537842055,2024-03-13 11:33:22,1414,Indore Junction 101,
CDR055685,6703610077,8516215938,2024-08-21 15:42:06,312,Indore Market 135,
CDR055686,9548855875,8198281794,2025-06-02 15:35:49,1465,Surat Market 150,
CDR055687,8728617468,7021354692,2023-09-01 23:53:59,563,Surat Park 62,
CDR055688,7283774270,9881193899,2023-06-19 19:34:47,270,Indore Market 136,
CDR055689,6975451052,7743303727,2025-03-31 20:37:23,331,Lucknow Park 53,
CDR055690,7455910245,7101818896,2023-05-23 13:21:45,850,Surat Plaza 40,
CDR055691,8964549595,8668448237,2024-11-12 22:13:56,1377,Hyderabad Hub 12,
CDR055692,9490970342,8123016049,2025-08-11 11:44:36,198,Ahmedabad Plaza 35,
CDR055693,8801195092,7594795074,2024-06-17 04:43:24,1582,Pune Junction 125,
CDR055694,9603327399,7279042338,2025-02-23 03:37:29,1558,Delhi Park 49,
CDR055695,9248433797,8697714336,2024-08-13 21:14:04,1562,Nagpur Junction 116,
CDR055696,9154176604,6926407030,2023-10-18 15:47:41,124,Hyderabad Hub 12,
CDR055697,6748113176,9624266225,2024-01-12 08:43:06,1650,Hyderabad Junction 86,
CDR055698,6099424894,6900002956,2025-07-25 09:35:31,1700,Delhi Hub 3,
CDR055699,7218039662,6322347714,2024-07-04 21:11:10,1061,Visakhapatnam Plaza 120,
CDR055700,8561257804,6788216511,2025-12-26 06:07:04,1565,Mumbai Hub 76,
CDR055701,9046154021,9227777331,2023-01-15 03:52:37,1107,Kochi Park 117,
CDR055702,8133053194,7170695560,2024-03-06 05:22:38,734,Guwahati Park 158,
CDR055703,9410254717,7362216906,2025-02-21 05:42:10,96,Bhopal Junction 58,
CDR055704,6860414545,6626603235,2023-02-04 07:58:56,816,Ranchi Market 132,
CDR055705,7938440134,8759171050,2025-11-29 00:12:17,1321,Ranchi Park 95,
CDR055706,9585126861,9881161620,2025-05-24 22:35:49,1052,Visakhapatnam Market 84,
CDR055707,6777412746,7546622654,2023-04-30 09:12:34,1787,Surat Plaza 122,
CDR055708,9694320293,6640989103,2023-04-15 21:42:08,1684,Indore Tower 128,
CDR055709,8185079722,7530688568,2024-07-15 08:50:21,1300,Visakhapatnam Colony 72,
CDR055710,8896340679,9767063632,2024-02-15 14:10:07,144,Surat Market 150,
CDR055711,7449134213,9203763882,2024-06-14 05:23:29,818,Indore Junction 101,
CDR055712,6641758231,7940717343,2025-03-23 05:46:47,1545,Ranchi Plaza 100,
CDR055713,8813104502,9999449466,2025-02-25 10:14:14,1586,Guwahati Plaza 92,
CDR055714,9797564915,6990693196,2025-02-25 01:51:47,427,Jaipur Colony 114,
CDR055715,9019919848,7448500728,2023-05-07 14:33:21,1443,Surat Tower 108,
CDR055716,6870894107,7009928452,2024-05-13 18:30:27,182,Mumbai Park 41,
CDR055717,6926764921,7105052438,2024-01-22 07:17:56,1735,Chandigarh Junction 44,
CDR055718,8707986321,8977973833,2025-11-27 01:41:34,1226,Visakhapatnam Junction 34,
CDR055719,8295185255,7075605269,2024-11-11 00:14:39,1278,Kolkata Plaza 119,
CDR055720,9225893708,7206318641,2025-08-06 00:44:45,234,Pune Market 65,
CDR055721,7345573562,6929360596,2024-08-24 18:54:39,1405,Nagpur Tower 130,
CDR055722,7868112303,9807279037,2025-02-01 16:21:25,447,Indore Tower 128,
CDR055723,9678809376,9021704701,2024-08-02 16:31:29,45,Hyderabad Junction 86,
CDR055724,9445475231,6617906701,2024-01-27 00:58:24,1504,Surat Market 150,
CDR055725,9747594434,7398983065,2023-07-16 12:24:20,389,Kolkata Park 15,
CDR055726,6616824979,9987287314,2023-02-15 05:00:20,970,Pune Junction 125,
CDR055727,8884021557,7353910161,2023-06-28 21:34:23,483,Kolkata Park 18,
CDR055728,8535365974,8596647213,2023-11-21 16:15:31,1717,Surat Park 155,
CDR055729,6851846689,6822775477,2024-11-03 05:46:42,193,Kochi Park 121,
CDR055730,6287675481,8449835539,2023-06-08 12:49:59,233,Delhi Colony 133,
CDR055731,9703862567,8744303491,2023-02-03 18:58:32,565,Patna Hub 91,
CDR055732,9383097236,8836094386,2025-03-29 00:01:30,1790,Hyderabad Plaza 102,
CDR055733,7744417234,7345573562,2025-12-19 16:10:38,345,Bhopal Hub 113,
CDR055734,8169139521,6743043502,2023-10-02 17:24:09,732,Hyderabad Junction 86,
CDR055735,6669841661,9481980770,2023-03-26 10:01:56,1375,Bengaluru Tower 66,
CDR055736,8564091969,6656582344,2024-07-08 00:31:52,321,Indore Market 83,
CDR055737,7346144662,7009928452,2023-06-12 04:01:58,678,Kochi Plaza 107,
CDR055738,9221320410,9815724500,2024-04-24 15:05:19,1308,Patna Hub 91,
CDR055739,8494692085,7415536915,2024-05-11 19:28:01,1330,Visakhapatnam Plaza 120,
CDR055740,6122528837,6757903230,2024-06-05 10:00:10,823,Lucknow Colony 29,
CDR055741,6926764921,9118680109,2023-08-19 01:46:11,1656,Guwahati Plaza 92,
CDR055742,9578939129,6235036871,2023-11-08 02:50:05,41,Ahmedabad Plaza 35,
CDR055743,8880510933,9443602344,2025-05-01 16:36:24,997,Patna Colony 77,
CDR055744,8856261499,7118046741,2025-05-25 01:07:25,1040,Lucknow Park 94,
CDR055745,7957867181,7969874869,2025-03-12 13:33:59,1304,Visakhapatnam Hub 123,
CDR055746,7096906764,8586817341,2024-02-27 05:24:30,858,Visakhapatnam Junction 110,
CDR055747,9709207115,6833509025,2024-02-14 20:24:44,1796,Patna Colony 77,
CDR055748,6503455388,8884021557,2024-06-23 17:59:11,865,Mumbai Plaza 27,
CDR055749,6870894107,8750927209,2023-01-19 17:44:40,439,Visakhapatnam Junction 34,
CDR055750,6223790065,7607984870,2024-05-03 15:57:48,63,Hyderabad Hub 12,
CDR055751,9773126881,9694320293,2025-06-30 17:50:30,121,Chennai Hub 5,
CDR055752,6817262829,8296353059,2025-11-10 13:28:20,1558,Patna Market 67,
CDR055753,7032645649,6013282339,2023-12-05 22:06:31,1587,Hyderabad Park 7,
CDR055754,7802188930,8269450053,2023-11-03 00:33:25,905,Bhopal Colony 97,
CDR055755,6065735174,6966270266,2024-08-09 23:56:57,1207,Chandigarh Junction 44,
CDR055756,7565995089,8896070722,2023-11-20 02:42:25,458,Bhopal Plaza 160,
CDR055757,7121980418,8920616581,2025-07-03 04:28:51,481,Hyderabad Tower 85,
CDR055758,9815724500,8056513358,2024-12-05 15:15:41,1330,Delhi Hub 3,
CDR055759,8516215938,9189119925,2023-09-15 04:07:12,1391,Guwahati Hub 60,
CDR055760,7387351866,9604164485,2024-08-14 21:54:28,913,Kolkata Hub 143,
CDR055761,6142647106,8740837819,2025-12-12 00:44:58,1288,Mumbai Junction 88,
CDR055762,6792372982,7365337746,2023-05-31 05:09:30,1305,Delhi Junction 147,
CDR055763,9330833444,9056730306,2024-09-30 18:15:53,620,Indore Tower 39,
CDR055764,6058561547,8140878343,2025-05-14 01:28:17,1522,Kolkata Park 18,
CDR055765,9862110225,9075699913,2023-04-09 20:30:58,1006,Lucknow Park 79,
CDR055766,8545146091,7474246310,2024-02-05 05:21:05,232,Guwahati Hub 60,
CDR055767,6029161746,6390808823,2024-06-27 00:54:54,465,Delhi Junction 8,
CDR055768,6423691430,6476253950,2025-02-26 03:22:02,1183,Delhi Colony 133,
CDR055769,9667548581,9098731267,2025-05-02 04:46:32,1592,Chandigarh Market 54,
CDR055770,8677116750,6786190254,2025-09-17 20:38:24,46,Hyderabad Plaza 102,
CDR055771,8693172947,9815724500,2024-03-18 08:04:48,149,Indore Tower 128,
CDR055772,6253807819,8669055107,2025-11-17 06:00:45,1587,Visakhapatnam Market 84,
CDR055773,6792651732,9527403344,2025-02-26 17:35:10,1530,Kochi Tower 126,
CDR055774,7043845046,7260586942,2025-05-06 02:37:29,11,Jaipur Plaza 78,
CDR055775,6405132517,9455442157,2025-08-03 09:21:14,547,Visakhapatnam Tower 42,
CDR055776,7820974619,6975451052,2023-10-08 08:01:33,1557,Guwahati Hub 129,
CDR055777,9191898664,6110797714,2023-07-12 03:24:09,486,Jaipur Plaza 78,
CDR055778,6595841749,8749062796,2025-12-26 17:36:53,1614,Visakhapatnam Tower 42,
CDR055779,6320434743,7854609121,2023-03-27 01:34:18,51,Kochi Park 117,
CDR055780,6844421829,6464493699,2024-07-04 14:09:56,571,Chandigarh Tower 157,
CDR055781,9548855875,8858052632,2023-09-14 12:01:19,289,Visakhapatnam Hub 123,
CDR055782,7805166608,8159149750,2023-11-13 22:24:13,622,Jaipur Colony 56,
CDR055783,8531325936,7391029295,2024-03-02 01:37:48,1101,Visakhapatnam Hub 38,
CDR055784,6141600916,9741241513,2024-03-21 09:57:21,1415,Nagpur Hub 118,
CDR055785,6205869507,6898106173,2023-08-20 16:34:45,503,Indore Hub 63,
CDR055786,6419396061,8022462671,2024-11-01 21:03:07,1764,Bhopal Junction 58,
CDR055787,8267320441,8525935707,2023-09-18 22:31:00,706,Hyderabad Plaza 22,
CDR055788,6053021516,6125608320,2024-08-12 01:54:36,1077,Kochi Park 115,
CDR055789,8085592562,6618506929,2025-10-09 01:30:05,732,Patna Market 70,
CDR055790,7988085838,7207758708,2024-09-05 16:25:00,1181,Kochi Park 115,
CDR055791,6047941232,8135694804,2023-04-07 10:10:32,356,Pune Market 65,
CDR055792,9578939129,9297585988,2024-06-01 16:57:11,9,Indore Hub 63,
CDR055793,9519102312,8095709340,2024-10-16 09:03:47,1468,Hyderabad Market 131,
CDR055794,7058721055,7493797900,2024-05-17 07:46:18,877,Surat Park 62,
CDR055795,7767742393,9487680570,2025-08-07 01:46:36,351,Mumbai Hub 138,
CDR055796,7625366677,6870894107,2023-09-11 04:50:17,478,Ranchi Colony 111,
CDR055797,9815724500,7960962626,2025-12-27 11:50:56,651,Nagpur Hub 26,
CDR055798,6651064070,7189455906,2023-11-19 03:51:08,1730,Visakhapatnam Junction 21,
CDR055799,6607917913,7330292764,2023-05-07 20:44:58,1713,Mumbai Hub 138,
CDR055800,6438787535,7151002607,2025-03-25 03:19:56,1765,Delhi Junction 8,
CDR055801,7530688568,8976024986,2025-09-15 10:22:28,889,Bhopal Plaza 160,
CDR055802,8062607870,6061445299,2023-02-19 17:45:32,959,Ranchi Junction 140,
CDR055803,7953386194,6189418433,2024-07-08 15:56:57,992,Visakhapatnam Market 84,
CDR055804,7322912489,8585942193,2025-09-02 21:12:49,1587,Indore Tower 128,
CDR055805,8822828018,6917653244,2024-04-19 13:56:43,739,Ranchi Park 95,
CDR055806,8047350476,6367591644,2023-06-11 21:56:38,434,Nagpur Hub 26,
CDR055807,8149003850,7608788281,2024-07-14 11:16:19,653,Mumbai Plaza 27,
CDR055808,9325673223,9500425488,2025-08-28 02:11:16,831,Patna Hub 91,
CDR055809,6444248420,8976024986,2023-11-14 09:37:12,697,Chandigarh Junction 44,
CDR055810,6824560943,7216908875,2024-08-15 23:50:46,1768,Lucknow Park 79,
CDR055811,7560199916,8262029487,2024-07-01 23:12:27,1380,Kochi Market 28,
CDR055812,6820967904,8736015791,2023-05-14 12:50:16,1773,Hyderabad Hub 12,
CDR055813,6167726960,9254384807,2025-12-10 02:20:08,1372,Chennai Colony 48,
CDR055814,6299037191,8319100900,2025-01-07 11:08:23,1212,Delhi Junction 8,
CDR055815,7681498025,8391607700,2025-10-17 14:31:21,866,Pune Junction 125,
CDR055816,6970051405,7279042338,2023-12-27 05:18:06,1643,Hyderabad Hub 16,
CDR055817,6177666505,9599530062,2025-08-04 14:41:55,1335,Bengaluru Tower 66,
CDR055818,9208347910,6537842055,2024-11-07 19:27:48,998,Jaipur Plaza 78,
CDR055819,7276765964,8789826041,2025-05-06 15:28:40,556,Kolkata Tower 75,
CDR055820,7005195675,7907551545,2025-08-03 09:46:13,1423,Lucknow Park 94,
CDR055821,8366614494,9835652156,2024-07-15 06:49:42,1524,Kolkata Park 15,
CDR055822,8965466345,6018513279,2024-12-04 06:12:44,1357,Kochi Park 117,
CDR055823,7692353484,6815899886,2024-11-19 16:33:36,1499,Bengaluru Tower 66,
CDR055824,9566339350,9016744923,2025-10-05 18:01:21,438,Lucknow Park 19,
CDR055825,7443767348,8437347642,2024-06-13 18:33:16,1124,Pune Tower 71,
CDR055826,6090722087,8103469967,2024-08-05 21:49:27,1304,Guwahati Plaza 57,
CDR055827,7722142573,6530445002,2024-08-22 20:37:21,396,Hyderabad Park 81,
CDR055828,9847488360,6375658963,2024-05-24 08:08:56,699,Nagpur Market 32,
CDR055829,7871355669,6613867485,2023-05-18 15:21:15,828,Hyderabad Colony 145,
CDR055830,6936785764,6961293321,2025-12-12 07:20:46,617,Kolkata Hub 143,
CDR055831,7079915402,8574433199,2024-11-18 15:00:26,1033,Nagpur Market 32,
CDR055832,6739301055,7189452395,2025-01-02 03:34:20,518,Kochi Park 117,
CDR055833,9756650518,8629657542,2025-05-14 08:01:17,1243,Guwahati Plaza 57,
CDR055834,7164598243,9163421254,2024-11-11 18:40:37,1113,Chandigarh Market 54,
CDR055835,9774867595,6167318826,2024-01-31 14:21:35,590,Chandigarh Market 54,
CDR055836,7403532124,9920623145,2024-05-26 07:57:44,636,Delhi Market 141,
CDR055837,8902284035,7751758891,2023-05-22 11:40:44,477,Indore Hub 2,
CDR055838,9634533722,8927411680,2024-06-21 16:44:20,963,Lucknow Park 79,
CDR055839,8048849150,8135694804,2025-07-21 22:02:17,271,Lucknow Colony 29,
CDR055840,8436436444,7720814723,2024-09-28 04:51:09,711,Visakhapatnam Colony 6,
CDR055841,9694591966,8837936315,2025-06-14 01:32:03,1798,Nagpur Market 32,
CDR055842,9761065920,9121575626,2024-09-06 18:23:23,1074,Chandigarh Hub 1,
CDR055843,6323812817,8419666450,2024-02-07 07:08:12,1286,Nagpur Junction 116,
CDR055844,8085095493,7647046568,2023-11-22 09:41:43,65,Surat Plaza 156,
CDR055845,9240964966,8980425373,2024-04-28 04:09:13,337,Indore Junction 101,
CDR055846,8978524914,6344389982,2023-08-10 20:42:08,1114,Visakhapatnam Junction 34,
CDR055847,6871813359,7891918740,2024-05-26 16:15:39,909,Nagpur Tower 130,
CDR055848,8664896676,7648627553,2025-08-27 19:11:09,663,Hyderabad Tower 85,
CDR055849,7692353484,9481980770,2025-09-03 00:39:09,458,Lucknow Colony 29,
CDR055850,6511021254,6779323822,2024-07-04 03:56:33,393,Indore Hub 2,
CDR055851,9530601198,7026656862,2025-04-02 22:46:42,52,Pune Market 17,
CDR055852,8630009984,7175080196,2024-09-12 11:57:51,43,Visakhapatnam Plaza 120,
CDR055853,8713727117,8843456631,2024-04-25 16:59:32,1489,Mumbai Hub 138,
CDR055854,9220429862,8643039429,2023-12-28 07:15:07,1016,Hyderabad Junction 86,
CDR055855,7310672453,6451341700,2025-12-23 10:17:05,728,Patna Hub 91,
CDR055856,7152291073,6755984142,2025-03-20 15:51:26,441,Chandigarh Plaza 89,
CDR055857,9365905041,9301122008,2023-08-25 02:31:41,1370,Ranchi Market 132,
CDR055858,6265742231,9304276362,2024-11-10 07:47:10,1021,Visakhapatnam Colony 72,
CDR055859,9599949732,9163421254,2025-12-20 22:01:09,1235,Chennai Plaza 139,
CDR055860,8097934421,8946998428,2025-01-17 16:46:49,191,Surat Hub 154,
CDR055861,8790012482,9445561857,2025-01-10 08:47:30,1304,Bhopal Plaza 160,
CDR055862,8596905150,6966414753,2023-12-14 10:04:43,497,Jaipur Market 31,
CDR055863,8791971112,8564091969,2025-09-04 08:36:44,1197,Chandigarh Plaza 89,
CDR055864,6170363094,8062607870,2024-09-27 08:09:11,1759,Indore Tower 39,
CDR055865,9881559030,9651221500,2023-04-08 16:43:48,691,Nagpur Junction 116,
CDR055866,8938620448,8611998996,2025-08-15 15:57:41,1307,Visakhapatnam Market 84,
CDR055867,8419666450,8890476078,2023-06-30 22:52:12,347,Hyderabad Plaza 102,
CDR055868,6522144267,8759940842,2024-05-11 17:36:22,1465,Guwahati Plaza 57,
CDR055869,6224276774,8980425373,2025-03-06 21:04:45,1144,Surat Plaza 40,
CDR055870,7891918740,7644789378,2025-12-20 01:01:20,1332,Pune Junction 25,
CDR055871,6828523329,8963225174,2025-07-18 19:22:35,880,Lucknow Park 79,
CDR055872,6878844344,8884021557,2023-05-07 18:58:06,1270,Visakhapatnam Hub 112,
CDR055873,6609417502,8009537234,2024-03-01 08:03:08,1379,Visakhapatnam Colony 72,
CDR055874,9700623945,6474764845,2023-04-27 06:20:59,1528,Lucknow Colony 87,
CDR055875,6035659429,6566397925,2025-12-02 16:00:01,930,Lucknow Park 19,
CDR055876,7500115461,6716204298,2024-09-25 20:33:10,176,Hyderabad Colony 145,
CDR055877,7043766136,9373114933,2023-03-11 05:07:58,807,Pune Tower 71,
CDR055878,8634277752,8796668290,2025-12-06 20:35:07,1399,Visakhapatnam Plaza 120,
CDR055879,9844246488,9996585783,2024-10-03 04:28:04,586,Chennai Colony 48,
CDR055880,6396558681,7915854233,2024-09-15 19:45:57,1489,Ranchi Colony 90,
CDR055881,6796618695,9973982455,2023-05-12 05:32:33,847,Chandigarh Market 54,
CDR055882,6219150576,7137455611,2024-08-17 12:16:24,1719,Hyderabad Park 7,
CDR055883,8080046358,7399824266,2023-06-19 23:05:06,91,Indore Market 93,
CDR055884,9745998413,8227362732,2025-01-01 18:20:02,966,Chennai Colony 48,
CDR055885,8051665451,9477159103,2024-04-27 17:33:33,938,Kolkata Junction 45,
CDR055886,9266292508,7061537012,2025-11-08 02:04:43,1201,Surat Hub 9,
CDR055887,9008236962,7636785089,2024-04-02 11:21:26,12,Surat Tower 108,
CDR055888,7805166608,9204094711,2024-06-14 16:54:07,777,Pune Colony 59,
CDR055889,6588377435,7824630616,2023-05-22 10:06:32,911,Hyderabad Junction 86,
CDR055890,8538044210,8307122600,2023-04-16 02:03:16,1727,Surat Plaza 40,
CDR055891,8117455537,6637618209,2024-08-23 01:45:01,937,Chandigarh Hub 1,
CDR055892,9534606056,9539276871,2023-09-16 21:09:43,182,Chandigarh Junction 44,
CDR055893,8787036860,9652824685,2024-12-22 04:31:58,615,Guwahati Plaza 57,
CDR055894,8857417215,9798768299,2025-11-21 04:15:24,1695,Mumbai Hub 138,
CDR055895,8843456631,9621380595,2024-02-29 17:50:41,138,Kochi Park 121,
CDR055896,9605986787,6980578369,2025-05-15 19:54:49,929,Delhi Park 49,
CDR055897,7399330255,9050707750,2023-03-27 20:44:27,1227,Chandigarh Hub 1,
CDR055898,6191818281,6661545985,2025-05-12 12:12:58,1767,Hyderabad Park 7,
CDR055899,7137455611,7207758708,2023-02-17 19:45:58,262,Kochi Park 117,
CDR055900,6664315890,6979215835,2024-05-16 12:25:27,264,Surat Hub 20,
CDR055901,6864482217,7832308981,2024-03-10 05:41:31,65,Bhopal Colony 97,
CDR055902,8296353059,8612128981,2024-04-12 11:23:54,414,Pune Junction 25,
CDR055903,6755984142,6636219865,2024-04-03 07:09:36,1741,Guwahati Junction 159,
CDR055904,8952209400,8225296444,2023-11-05 09:17:14,377,Indore Market 23,
CDR055905,9468235469,6050092449,2023-12-21 10:05:59,1279,Guwahati Plaza 57,
CDR055906,8449669542,6152232822,2025-06-26 03:08:14,112,Nagpur Hub 103,
CDR055907,9960757898,8880705326,2024-06-05 16:28:05,1582,Chandigarh Market 54,
CDR055908,8455139196,7901487068,2024-08-03 13:22:38,226,Hyderabad Plaza 22,
