transaction_id,sender_account,receiver_account,amount,timestamp,case_id
TXN020458,01859052731187,95149558387368,19060.98,2023-04-05 04:53:48,
TXN020459,13078373183594,22372074197537,3488.71,2024-02-16 11:52:33,
TXN020460,30044922946897,03877464385088,3636.56,2025-09-15 13:20:35,
TXN020461,82559143211724,92509805564419,9868.49,2023-09-10 20:52:15,
TXN020462,76630779975109,88545536377665,3003.01,2023-11-02 15:48:59,
TXN020463,80037810103208,98460745625670,9968.15,2024-12-25 20:17:24,
TXN020464,50880875645058,50642729904388,8013.92,2023-10-29 03:48:56,
TXN020465,18376539790057,69934787762974,21108.74,2024-02-12 03:40:30,
TXN020466,79852948447041,56432754115652,15268.59,2024-10-31 02:03:30,
TXN020467,70940144124522,51121340636801,7482.61,2023-10-17 11:20:07,
TXN020468,11354925867456,56759105639670,14223.64,2024-07-17 07:37:23,
TXN020469,45280433264445,98258753715641,22159.59,2025-07-30 01:04:15,
TXN020470,15006652853004,62109863678281,10905.11,2025-03-02 01:50:59,
TXN020471,79319807123367,53600454579427,6438.74,2023-10-05 23:51:42,
TXN020472,02702750769769,02285404026166,14153.03,2025-11-26 22:41:56,
TXN020473,77186266786163,25906771853601,713.75,2025-07-26 11:20:19,
TXN020474,73100179776600,44557669625367,22018.41,2025-09-20 19:46:59,
TXN020475,72390371558602,21018426226441,12643.47,2023-08-27 06:31:43,
TXN020476,91782200810014,00977354962595,22913.69,2024-01-25 10:31:53,
TXN020477,98930922202417,89220682994580,23160.17,2024-12-15 07:48:01,
TXN020478,73272221553250,52574777437212,15438.15,2024-03-08 21:49:12,
TXN020479,57024093986639,03384178760287,4680.77,2025-01-27 04:54:51,
TXN020480,59582770699226,73822606868663,8063.74,2025-07-29 01:35:54,
TXN020481,21319139683902,62547800958040,19957.21,2024-05-19 17:37:36,
TXN020482,41210704310550,34329262055556,22162.91,2024-11-09 03:19:37,
TXN020483,96796939249623,04709280337142,20582.00,2025-09-07 10:52:34,
TXN020484,51113301075350,57882737630977,12383.97,2025-06-27 23:37:41,
TXN020485,52610689655326,39351602695775,11028.55,2023-05-26 21:08:43,
TXN020486,23197670254616,68685843116210,5872.52,2024-09-30 04:09:04,
TXN020487,88676227353340,54928767567538,22057.43,2025-09-22 07:32:42,
TXN020488,45961974005975,81272490140543,1186.19,2025-06-07 13:19:12,
TXN020489,35473745714727,76606289513403,17590.61,2024-08-22 18:37:05,
TXN020490,09454028944388,57481452528886,17081.69,2024-08-20 13:10:37,
TXN020491,00925683596278,42832670116781,12696.73,2025-03-07 00:18:22,
TXN020492,02387288073664,31245347491160,9199.88,2025-03-22 23:06:16,
TXN020493,20469074390648,92936166290879,4716.46,2025-08-27 10:29:35,
TXN020494,86732586848106,41442018034206,17632.92,2025-04-20 22:40:17,
TXN020495,03987806465949,04871590518237,6471.49,2024-11-05 05:56:18,
TXN020496,64841212349605,92120969860077,1962.78,2023-03-14 00:21:48,
TXN020497,39763529461426,21704668708179,22662.57,2025-02-09 14:05:04,
TXN020498,89066505655340,27318897060446,4468.87,2023-05-10 23:45:14,
TXN020499,68501381385418,81522932297254,23893.64,2025-05-01 04:31:40,
TXN020500,95196245240558,65165126547370,1102.24,2025-08-29 09:31:05,
TXN020501,37282659338041,72240553061139,16219.60,2024-02-10 07:37:26,
TXN020502,44821380115576,93349565158223,6804.57,2025-04-07 20:05:38,
TXN020503,01442305665776,38824996966081,11503.71,2023-02-01 22:21:20,
TXN020504,91197158085111,17326523465546,11862.59,2025-05-16 14:01:41,
TXN020505,95992224924440,80417569430721,14449.07,2024-12-19 01:04:19,
TXN020506,67741653746678,99514370434249,13251.33,2023-09-20 05:42:52,
TXN020507,55392588302136,73822606868663,22740.26,2025-09-01 11:54:20,
TXN020508,27318897060446,41544747334359,7528.90,2024-10-11 08:02:09,
TXN020509,43522173284248,62713702446984,23194.31,2023-07-30 21:16:09,
TXN020510,91814983678490,63106268441877,18437.93,2023-07-30 17:28:00,
TXN020511,98117963305074,89437481268179,18911.67,2023-02-16 18:04:21,
TXN020512,42352794340716,07605955870425,7191.60,2025-11-27 16:32:59,
TXN020513,31151968394842,68486558422527,23923.69,2024-05-26 23:51:47,
TXN020514,11264218154478,38394271342470,22038.04,2023-02-21 21:22:42,
TXN020515,98480861868304,75644390951956,3182.26,2023-09-01 10:54:47,
TXN020516,27857103630569,88617327760639,18689.45,2025-10-10 20:16:23,
TXN020517,97914077128061,10377002335823,5148.78,2024-05-06 02:40:17,
TXN020518,10459992071898,66070250766606,24295.34,2025-07-03 23:47:10,
TXN020519,85783980370377,85078672530815,24243.42,2024-04-27 04:28:01,
TXN020520,45082759868581,28467703784679,12753.00,2024-12-15 07:10:48,
TXN020521,04259900284224,18434135716826,22101.19,2023-02-04 10:59:29,
TXN020522,32605904735352,81224661428097,20621.61,2023-11-04 20:34:28,
TXN020523,26986301333279,71360421210046,24770.47,2023-10-15 04:10:56,
TXN020524,41586795240874,78162698773510,18100.48,2023-03-31 21:07:10,
TXN020525,23078141257067,64029422085950,2157.34,2025-07-22 13:50:48,
TXN020526,82419857787341,73920244407319,11436.65,2023-01-16 04:08:55,
TXN020527,03846912815016,60588095924398,1410.72,2025-08-18 19:03:04,
TXN020528,53139783747669,15626699818052,1581.08,2023-12-18 06:06:52,
TXN020529,81341350334607,97557082678650,20291.98,2025-04-25 02:08:35,
TXN020530,26032240807700,20134984382814,23117.47,2024-04-16 23:15:18,
TXN020531,23743873450521,66848031636781,15874.26,2024-08-16 07:33:22,
TXN020532,35724763985726,27554701429503,24786.13,2023-03-16 05:52:23,
TXN020533,65686680580005,88146082474079,9810.02,2024-01-14 07:18:59,
TXN020534,63230017195576,44146796938925,12299.17,2025-06-04 13:33:03,
TXN020535,98826874433731,50513918418051,16150.00,2025-12-26 14:28:36,
TXN020536,36245884693714,37343488919000,12479.34,2023-04-18 13:25:27,
TXN020537,16362970386473,00303151861759,2486.17,2023-06-12 13:53:59,
TXN020538,49999169535952,17082922092513,21950.01,2023-09-16 21:01:33,
TXN020539,14812689265835,44771341253834,3600.22,2025-08-28 17:39:00,
TXN020540,57882737630977,42716186286974,21066.08,2025-10-16 05:52:42,
TXN020541,31934650275860,36586949199785,18113.64,2025-06-01 20:10:51,
TXN020542,96577583352197,18187850374361,11504.24,2024-07-08 17:14:45,
TXN020543,09819205091633,70457408507491,18806.36,2024-04-12 04:07:37,
TXN020544,14487774763971,72843858009998,1946.45,2023-10-11 02:02:22,
TXN020545,46669747217124,22377504480632,19783.90,2024-02-06 19:00:22,
TXN020546,00925683596278,96577583352197,22926.85,2024-04-04 05:33:17,
TXN020547,75270712797176,94904447427072,12305.61,2024-02-09 14:21:30,
TXN020548,32065694276380,28318886166633,6260.22,2023-06-08 09:37:55,
TXN020549,21940478913671,71171856911781,10523.75,2024-05-29 22:25:13,
TXN020550,00636210516407,00729084798011,3021.47,2025-05-30 20:56:38,
TXN020551,75901292992920,51692175171352,15276.44,2024-09-19 19:56:19,
TXN020552,95925707279290,64923066190174,9502.36,2023-04-22 21:50:45,
TXN020553,18016959911294,73637570815180,3078.89,2023-11-08 17:55:17,
TXN020554,70931912125953,92004582072162,21877.95,2023-12-14 10:45:40,
TXN020555,20469074390648,56711775398724,18429.08,2025-01-16 19:42:03,
TXN020556,21795928223312,88919949516599,13515.62,2024-08-04 19:30:44,
TXN020557,97251234335367,63106268441877,12851.77,2025-02-13 23:26:06,
TXN020558,29009401774919,01679655673238,3107.70,2023-05-28 18:43:34,
TXN020559,85058240554651,28832093974980,22987.85,2023-06-27 05:09:19,
TXN020560,14306143288589,94238021245824,13535.83,2024-03-25 23:18:37,
TXN020561,62432657207980,94401305972533,4774.59,2025-10-03 14:57:05,
TXN020562,29786715429599,72232420430063,14546.72,2023-03-22 19:20:48,
TXN020563,57275622021758,52100848654255,13986.01,2025-03-24 08:12:27,
TXN020564,04603560897064,75020922521238,14839.42,2023-09-25 02:20:08,
TXN020565,59582770699226,35135634317191,17091.70,2023-11-14 18:02:17,
TXN020566,83087993330913,69975483937772,2064.17,2024-11-20 12:24:03,
TXN020567,42114746757325,23814331616697,15985.10,2025-09-06 14:55:00,
TXN020568,12512188334017,35625762109028,7191.13,2025-03-22 20:32:44,
TXN020569,12269514369200,52218159588123,1995.49,2025-04-09 15:33:37,
TXN020570,63695072592501,17645177022380,18752.44,2023-05-03 05:31:40,
TXN020571,84406026909594,18849198661329,15742.71,2024-09-10 00:05:36,
TXN020572,37839049757456,16584130093220,20606.83,2024-02-23 12:27:50,
TXN020573,02285404026166,20564598034405,4644.09,2024-02-14 09:05:46,
TXN020574,60250927040043,93367774410843,6826.02,2023-12-21 17:46:38,
TXN020575,94401305972533,42012172209434,2207.58,2025-12-25 13:36:56,
TXN020576,09987317098166,23195078730539,18257.67,2024-07-12 23:14:04,
TXN020577,17082922092513,34079921645752,13543.26,2024-10-21 14:04:30,
TXN020578,92223042103799,88161371958807,19757.11,2023-11-02 04:37:41,
TXN020579,01139215819277,96426060098972,169.31,2023-11-30 19:48:55,
TXN020580,51940723461504,20469074390648,16133.67,2023-08-31 09:39:46,
TXN020581,47120073168080,55278762602356,17599.78,2023-12-10 21:52:22,
TXN020582,39553308923331,92936166290879,6420.83,2025-09-20 17:03:51,
TXN020583,46565716657813,49605469050849,15231.29,2024-07-02 20:19:57,
TXN020584,39939256797463,09233558857283,5521.90,2024-02-15 19:12:17,
TXN020585,26317774422212,09987317098166,1560.85,2025-02-14 10:37:11,
TXN020586,48110512927243,36406958051840,13953.46,2025-11-28 19:41:19,
TXN020587,25860620981804,58010886797447,9888.43,2024-11-05 11:03:04,
TXN020588,74205225898730,39285320254616,12486.01,2025-03-14 11:35:20,
TXN020589,74894244379366,86870375578545,292.08,2024-05-07 20:18:19,
TXN020590,88545536377665,20836248748562,14590.65,2025-01-03 13:03:41,
TXN020591,66162017295126,27263401881497,12209.24,2023-02-22 03:20:47,
TXN020592,89948223322846,97265571364967,14295.14,2024-06-17 10:12:20,
TXN020593,11220215128513,81561302327639,22558.42,2025-01-03 15:25:39,
TXN020594,06625016220437,04811353739652,10183.71,2024-01-14 12:49:57,
TXN020595,70931912125953,22873511877863,16038.13,2025-06-22 19:05:19,
TXN020596,77559573541057,80118721398302,16128.75,2025-07-30 04:18:19,
TXN020597,82800920536504,70445542835887,7635.46,2024-08-11 14:13:25,
TXN020598,64013748967826,24888804970464,11699.70,2023-08-09 09:56:28,
TXN020599,23224263783681,77186266786163,1546.08,2023-03-02 17:20:11,
TXN020600,49091261935815,62801938895311,7543.53,2023-02-06 14:59:32,
TXN020601,25969718511477,14926273506001,22744.95,2025-12-03 21:39:28,
TXN020602,52905509579281,98716462929177,22281.90,2023-04-03 08:58:46,
TXN020603,83087993330913,11130736619671,4042.39,2024-06-19 15:17:32,
TXN020604,68498991263827,91362153944060,16366.72,2025-09-26 11:08:16,
TXN020605,01139215819277,23797309053301,15440.76,2024-09-12 13:26:23,
TXN020606,88499392886689,13690047904644,23351.75,2024-07-23 12:56:49,
TXN020607,23927541387055,43681314539480,18456.96,2023-03-06 16:53:53,
TXN020608,88785066067514,35625762109028,13437.60,2025-02-09 00:16:22,
TXN020609,32650305241142,18376539790057,9300.03,2023-07-08 00:45:38,
TXN020610,00792463669837,75311545164339,10345.01,2023-08-16 03:08:03,
TXN020611,02937813267273,52832402308912,878.26,2025-05-24 19:09:04,
TXN020612,41439103231866,94211874900449,3429.82,2023-08-19 01:28:30,
TXN020613,25860620981804,65732977410506,2032.90,2024-10-03 14:34:06,
TXN020614,30144641972941,36586949199785,20967.83,2024-10-20 02:43:02,
TXN020615,41733360107867,54495697755612,9149.61,2025-11-14 02:54:59,
TXN020616,28265859702489,09856835051834,15894.89,2024-09-18 17:56:37,
TXN020617,40819444890208,66070250766606,3381.71,2024-01-03 16:58:09,
TXN020618,18343493635680,39654525517656,13798.65,2023-01-28 15:24:37,
TXN020619,04232758881185,58151939427891,21802.22,2025-03-20 04:51:01,
TXN020620,73822606868663,85870630228293,1260.50,2025-07-04 03:13:53,
TXN020621,80187999717908,12134557999007,4445.64,2024-04-06 11:07:42,
TXN020622,82140737308714,24649137165094,13409.39,2025-02-05 20:03:21,
TXN020623,61360772720450,73142175624799,2813.47,2025-04-03 22:28:31,
TXN020624,56024923577741,91708880724207,13714.41,2023-01-01 19:04:48,
TXN020625,29127898852499,25086286856434,23770.17,2024-11-18 18:54:28,
TXN020626,94238021245824,65230804533430,12500.71,2025-01-21 09:57:29,
TXN020627,05609446150123,60066161531766,8783.33,2023-06-02 18:54:05,
TXN020628,70457408507491,27732357374214,14609.40,2025-12-25 20:01:25,
TXN020629,17294099375137,49186146288363,7870.41,2023-08-30 20:54:15,
TXN020630,26557474493667,13705877522212,16902.07,2023-09-20 17:20:24,
TXN020631,38125802562197,88939031696466,20663.02,2025-04-24 03:14:45,
TXN020632,70811759661446,98596718321305,1688.50,2023-03-23 09:56:52,
TXN020633,77962638965499,70215384503559,5322.59,2025-02-03 17:39:08,
TXN020634,22575848363917,10302759608895,3911.94,2024-05-26 09:10:20,
TXN020635,56709866788516,45942104208418,9475.58,2023-06-24 09:31:10,
TXN020636,60066161531766,91615902879826,2490.75,2025-01-23 07:52:56,
TXN020637,11142412484546,12269514369200,23443.31,2024-04-02 01:24:38,
TXN020638,36899065741698,24055525177485,15833.93,2024-09-08 20:16:46,
TXN020639,49222571640048,45310769070096,6319.91,2024-03-21 09:47:05,
TXN020640,41405806709144,62075391919382,16310.27,2023-10-18 16:34:12,
TXN020641,28033649084749,07949179060812,14785.85,2024-07-15 18:12:39,
TXN020642,84876144433736,08725842302272,8480.42,2024-04-05 06:12:10,
TXN020643,23797309053301,72602131806664,15544.18,2025-12-12 18:51:48,
TXN020644,91987813391723,68597664692659,21258.73,2024-03-17 07:21:58,
TXN020645,17306390858306,24649137165094,23278.44,2025-02-07 05:21:17,
TXN020646,52438720757931,11688392114367,15369.42,2024-06-04 07:44:46,
TXN020647,23705067482522,03846912815016,22103.43,2023-01-20 02:49:10,
TXN020648,88041403634874,82800920536504,18129.89,2023-10-27 12:29:32,
TXN020649,60321124586154,66070250766606,10095.47,2023-07-14 19:03:48,
TXN020650,13311786057767,27263401881497,1769.26,2023-02-06 01:25:13,
TXN020651,33807033156670,59975265700562,24142.85,2025-08-02 08:57:51,
TXN020652,70515578263880,60464300724766,20076.51,2025-02-22 22:46:18,
TXN020653,87928392912381,23134268396995,3062.59,2025-01-15 06:18:33,
TXN020654,91783563640585,65704388339238,24088.78,2025-05-20 14:02:55,
TXN020655,43681314539480,92303606778719,16442.05,2023-07-10 06:19:34,
TXN020656,44417566619621,40812356316766,1100.49,2023-04-06 09:12:17,
TXN020657,07371220725084,36740092542709,4143.59,2023-10-30 21:26:07,
TXN020658,00303151861759,60042709839654,7476.66,2025-01-02 00:59:21,
TXN020659,67117249859634,88824375968686,3803.37,2025-03-10 12:22:07,
TXN020660,81268881078632,23425301281940,19822.03,2023-09-12 19:39:29,
TXN020661,80118721398302,36112874081173,7714.95,2025-11-28 14:04:07,
TXN020662,50513918418051,81692239766215,18252.33,2023-08-14 09:58:54,
TXN020663,95372817740898,55364220947054,1893.84,2023-07-08 04:33:52,
TXN020664,79029403753531,63822443265495,20364.81,2025-02-02 13:44:58,
TXN020665,45719554968472,37645618468915,4301.24,2023-10-10 16:52:31,
TXN020666,63224518256961,22616340546498,18420.88,2025-04-13 21:33:32,
TXN020667,17475294977565,22798257998835,19252.57,2024-11-21 03:24:22,
TXN020668,41210704310550,48912552916539,12065.66,2025-08-12 04:16:09,
TXN020669,96807687902446,98984738439537,23442.30,2025-05-21 02:14:04,
TXN020670,08520633461189,16791776196079,16174.90,2023-03-23 10:16:56,
TXN020671,62441066788457,93367774410843,21180.42,2024-10-14 06:16:56,
TXN020672,00402728986832,41442018034206,3469.60,2023-06-11 22:47:32,
TXN020673,79319807123367,58637353327028,21671.81,2023-07-06 13:13:12,
TXN020674,09901480681065,51041367776795,20788.51,2025-03-13 12:11:00,
TXN020675,85285794015415,75806932894011,13412.61,2023-06-18 16:17:44,
TXN020676,31479612650889,67239798811882,22718.79,2025-11-26 07:08:59,
TXN020677,80033833673614,99557802280177,11098.77,2023-04-07 07:35:25,
TXN020678,24006138654966,95508977547281,23981.92,2025-03-15 09:31:32,
TXN020679,62713702446984,99479141592842,3720.53,2023-10-10 07:41:18,
TXN020680,57377564108945,18263741987032,23194.91,2023-08-16 10:51:45,
TXN020681,01460235359682,05390811000778,5396.22,2023-05-30 09:44:51,
TXN020682,13705877522212,08320914319384,12244.53,2023-06-21 08:04:13,
TXN020683,44498106326739,42246406948617,17596.00,2024-10-07 04:27:02,
TXN020684,67596500021979,33555638598182,5299.13,2025-09-24 05:43:02,
TXN020685,22377504480632,45942104208418,6570.06,2024-05-29 23:42:23,
TXN020686,68470726027578,58729370625873,17931.36,2024-09-19 00:46:06,
TXN020687,70524169456468,69413512848369,8490.74,2025-02-05 06:35:19,
TXN020688,54224898014768,35199972111529,4758.16,2023-07-09 11:05:52,
TXN020689,87018811133795,11644668471329,9952.82,2023-11-19 20:23:54,
TXN020690,38040441616613,19477007191035,10051.81,2024-04-03 08:56:07,
TXN020691,17975193784953,23450896071376,9671.39,2024-01-31 00:18:44,
TXN020692,89437481268179,52905509579281,24466.76,2025-08-24 07:48:31,
TXN020693,67490753513834,49769799872569,7997.01,2025-06-14 07:42:04,
TXN020694,59415258385163,60588095924398,2530.29,2024-01-18 09:00:19,
TXN020695,86657486597759,32022711318002,22424.53,2023-09-02 00:39:40,
TXN020696,44627635148749,50715199632304,7509.73,2023-06-27 19:42:56,
TXN020697,53478277253209,27316035024506,8013.13,2025-02-10 19:51:00,
TXN020698,09671080045872,42539685276820,13073.62,2023-10-13 20:04:14,
TXN020699,74612319002415,24786357236273,6547.12,2023-04-07 05:22:02,
TXN020700,04759835894770,42253939224257,8177.18,2024-04-04 07:49:37,
TXN020701,86500744352501,60588095924398,4327.80,2023-06-10 07:21:56,
TXN020702,19477007191035,99387884310749,9234.40,2024-04-20 22:59:57,
TXN020703,30568208082078,95196245240558,24897.15,2023-11-13 01:49:46,
TXN020704,24361605029990,64728333432603,16013.66,2024-07-06 23:40:15,
TXN020705,73474369390894,84070419024161,1214.01,2023-09-27 07:32:03,
TXN020706,17326523465546,60348973116015,21958.47,2025-03-12 17:06:19,
TXN020707,82561664028028,72028882397970,15099.25,2023-04-05 08:53:10,
TXN020708,54495697755612,71649545844657,21433.45,2023-02-07 20:57:18,
TXN020709,35135634317191,63149318137229,20320.58,2025-10-27 06:16:42,
TXN020710,98197855179154,12134557999007,7878.52,2023-09-15 15:30:34,
TXN020711,62109863678281,80466063828504,17075.70,2023-03-19 16:48:35,
TXN020712,52979685462116,38267759727771,6853.94,2025-02-19 12:18:34,
TXN020713,36617658818837,69310571973238,3544.69,2023-09-03 18:57:05,
TXN020714,26109128277565,43053447550823,22431.76,2024-04-23 08:41:15,
TXN020715,55278762602356,90906609478306,6956.50,2024-12-25 01:16:53,
TXN020716,53600454579427,26565641656667,3925.18,2025-06-02 19:25:44,
TXN020717,81070560557384,05073249139430,6810.09,2025-11-27 22:36:23,
TXN020718,69413512848369,29802029172651,23561.28,2024-01-19 16:02:07,
TXN020719,28892030287574,49487248492615,16088.59,2023-06-21 12:41:40,
TXN020720,52979685462116,46747529148356,18900.86,2025-09-22 09:05:45,
TXN020721,51088589981811,66050689025528,9804.96,2024-10-15 15:46:19,
TXN020722,37828687220307,85940048965608,13522.76,2024-03-10 23:34:16,
TXN020723,32666178088644,89437481268179,15602.24,2025-04-30 16:08:52,
TXN020724,65660505908557,44772045337697,13965.00,2023-07-09 21:22:45,
TXN020725,64658899872444,62509694123528,24502.12,2025-12-20 08:27:48,
TXN020726,99846761709951,97010149262189,1437.92,2025-01-11 05:11:48,
TXN020727,44507296290107,39092005626070,8090.91,2025-09-02 08:47:50,
TXN020728,84552255494228,71988723075578,1040.11,2023-08-19 08:40:28,
TXN020729,87978884587957,79852948447041,11321.68,2025-04-23 02:06:58,
TXN020730,53600454579427,68992385855201,20666.30,2023-11-26 18:15:52,
TXN020731,41210704310550,69081449860296,4395.78,2024-01-12 12:29:15,
TXN020732,70931912125953,09856835051834,6803.69,2023-09-10 01:19:19,
TXN020733,97016852531750,25027496238384,15177.58,2023-10-19 16:44:10,
TXN020734,20851512286600,71970957445406,10743.58,2025-01-24 02:28:35,
TXN020735,84016776921910,42050578462216,18172.72,2025-01-18 20:37:30,
TXN020736,22616340546498,53605497127931,12977.75,2023-02-14 05:09:26,
TXN020737,33466766829300,11556613404750,5278.76,2025-07-14 22:12:51,
TXN020738,07500069915585,01819023201651,11958.77,2023-06-09 04:18:35,
TXN020739,61756577990618,22377504480632,15107.44,2023-10-22 13:10:04,
TXN020740,14400040756023,71649545844657,14796.05,2023-04-16 04:34:51,
TXN020741,98596718321305,86961108403909,9614.77,2024-12-31 22:48:14,
TXN020742,92795132465183,51295458938533,23995.57,2024-05-02 01:12:44,
TXN020743,13247073081414,16569386512054,1701.73,2024-12-12 16:37:25,
TXN020744,22575848363917,86870375578545,20779.31,2024-04-05 16:44:46,
TXN020745,58404291037497,97265571364967,13028.81,2024-02-12 09:15:42,
TXN020746,25691539305818,08520633461189,1904.51,2023-01-09 23:54:16,
TXN020747,56711775398724,93417733430718,16897.73,2024-04-14 12:52:36,
TXN020748,00964614699483,31151968394842,10801.76,2024-02-18 17:29:01,
TXN020749,27554701429503,73822606868663,18107.13,2025-07-24 17:56:55,
TXN020750,87023071056400,79262552576150,12068.72,2024-10-18 08:43:05,
TXN020751,06496072652014,67596500021979,17216.18,2023-04-27 12:48:53,
TXN020752,59700732127121,05269636427212,17666.80,2025-10-11 15:03:49,
TXN020753,73720170117555,51346508656996,4064.85,2024-11-08 03:44:34,
TXN020754,38035431373129,97265571364967,9699.71,2025-01-09 11:08:30,
TXN020755,94949278367744,27344580197621,23108.83,2023-08-06 09:36:47,
TXN020756,92509805564419,17834206433955,17151.42,2025-09-08 23:39:04,
TXN020757,70940144124522,20457813145625,16076.98,2023-12-01 12:48:57,
TXN020758,14365972397661,02598458554220,20371.37,2025-07-20 17:21:50,
TXN020759,20977663100945,53502277469033,1365.93,2023-09-14 14:30:18,
TXN020760,57175322799752,88333151801664,7409.53,2024-02-19 16:28:36,
TXN020761,99744225973037,64717426588406,2717.44,2023-01-05 03:25:40,
TXN020762,27853798214924,47965545085548,5039.44,2023-01-25 04:03:26,
TXN020763,99555062718106,19678778801159,12591.32,2025-05-04 21:58:51,
TXN020764,39553308923331,00084162675014,21098.98,2025-01-06 08:26:58,
TXN020765,65686680580005,47033642453206,11055.95,2023-02-12 20:09:36,
TXN020766,25068212035813,90345446843210,7412.43,2023-03-01 16:15:43,
TXN020767,37839049757456,92823696493826,6052.24,2023-10-25 07:32:30,
TXN020768,88011130529238,27279732829018,15488.52,2025-05-10 10:02:45,
TXN020769,85058240554651,28974767666091,19996.59,2024-09-21 19:41:37,
TXN020770,49411715903648,76616295064103,8752.67,2023-07-27 07:32:03,
TXN020771,77559573541057,33736435371214,5961.65,2023-03-09 08:20:10,
TXN020772,48224524881603,18182715131948,8443.67,2025-02-21 17:08:35,
TXN020773,84642873457635,11128177903666,5327.40,2024-04-20 03:47:51,
TXN020774,77478691040762,41442719745314,7798.86,2024-09-25 01:41:43,
TXN020775,69707119895111,51088589981811,4045.15,2023-06-29 13:23:47,
TXN020776,03384178760287,26986301333279,16598.91,2024-03-28 16:10:26,
TXN020777,21997856525542,88785066067514,4644.98,2024-08-31 08:41:57,
TXN020778,85783980370377,86744786873207,843.19,2025-11-03 20:18:17,
TXN020779,60218066725279,62713702446984,19817.38,2025-07-12 19:36:27,
TXN020780,71360421210046,52636288623357,1597.22,2024-12-02 07:20:22,
TXN020781,87599058841948,95500044415663,22497.37,2023-09-10 16:04:43,
TXN020782,77962638965499,33353837902389,8742.89,2024-11-07 08:52:58,
TXN020783,97192288741594,83826820120215,18203.73,2025-11-08 12:56:40,
TXN020784,07110729850230,67969999381919,5513.99,2025-02-11 11:39:09,
TXN020785,14088779515699,79619909798965,23851.81,2023-09-29 23:18:54,
TXN020786,84251119035940,05582262316750,21262.32,2025-04-18 11:37:43,
TXN020787,99064081067109,10415074931660,10148.60,2024-06-29 21:32:59,
TXN020788,20086586233487,90611959737253,17661.48,2025-05-06 22:12:57,
TXN020789,00740451569933,04404241426562,9110.22,2023-10-01 08:12:51,
TXN020790,00833418715503,39952115424015,4224.03,2023-01-17 05:07:38,
TXN020791,51481114687261,20338811209966,6578.52,2024-07-19 10:36:53,
TXN020792,49186146288363,26963155580087,12373.24,2024-09-11 07:07:04,
TXN020793,01022212683905,04096262922595,13780.14,2025-02-07 21:01:41,
TXN020794,25329324448345,85563366023521,18888.60,2024-08-17 18:03:01,
TXN020795,77538817683532,54224125038341,12171.18,2025-06-19 22:55:05,
TXN020796,03642382235522,63316140823101,18691.30,2024-12-21 11:46:46,
TXN020797,23780346332874,38563375984913,5916.62,2023-02-25 06:08:15,
TXN020798,24171687478256,20977663100945,19187.61,2023-10-04 16:51:48,
TXN020799,68303253695255,51198887447321,16972.18,2025-04-08 14:06:37,
TXN020800,00977354962595,61554277141045,4633.84,2025-09-19 01:25:51,
TXN020801,58643583097533,95014670936725,11360.46,2023-10-04 17:32:20,
TXN020802,28401440790438,18016959911294,16220.85,2023-10-11 07:42:55,
TXN020803,68992385855201,51550135247117,22045.74,2023-08-07 05:09:41,
TXN020804,64609614909100,25691539305818,22555.88,2024-10-31 21:20:02,
TXN020805,19768933450041,26326214453715,17724.81,2025-06-28 07:39:00,
TXN020806,42539685276820,14365972397661,24779.38,2023-09-03 05:13:43,
TXN020807,22400025937581,30402560041316,12971.20,2024-03-25 02:18:06,
TXN020808,73092407413596,14247415163295,4651.91,2024-08-15 03:38:19,
TXN020809,32645701773370,87756191898755,14969.86,2025-05-08 19:05:10,
TXN020810,96737250093219,35984070547209,654.65,2025-03-21 07:14:26,
TXN020811,18054008538094,49605469050849,7244.69,2024-06-07 00:24:30,
TXN020812,98047327224375,96006688127904,17530.94,2024-09-21 03:17:56,
TXN020813,99479141592842,05143164119913,7761.98,2024-10-27 05:17:17,
TXN020814,63004335901564,47120073168080,6632.91,2023-02-17 13:19:15,
TXN020815,99743087803782,47485798889213,24119.29,2025-03-15 02:57:19,
TXN020816,70515578263880,91197158085111,14597.78,2023-04-27 22:55:26,
TXN020817,45661155681609,21940478913671,5643.36,2025-06-14 06:29:01,
TXN020818,25329324448345,23616010972893,672.08,2023-11-01 08:10:35,
TXN020819,19979817630191,44941996459624,24062.81,2025-05-13 16:13:09,
TXN020820,93367774410843,92936166290879,7977.07,2025-03-08 23:35:32,
TXN020821,15533975317528,99429223197895,22607.50,2024-08-08 16:01:47,
TXN020822,78264083444340,55026945058360,1783.06,2024-11-17 12:52:32,
TXN020823,15242443102993,32495110967024,20877.54,2025-08-07 02:06:42,
TXN020824,82131148241430,79212719526171,22747.27,2025-08-09 14:41:52,
TXN020825,99699465217456,13505407647186,16898.57,2025-04-11 22:06:06,
TXN020826,96108492970453,09416267240896,5223.96,2023-06-30 04:12:23,
TXN020827,95656219295909,88842716965645,8439.80,2024-07-02 11:30:02,
TXN020828,03384178760287,43578459073128,1130.90,2023-03-03 19:25:33,
TXN020829,23425301281940,87141426429306,21708.57,2023-04-13 00:40:39,
TXN020830,64170003379047,80037810103208,13956.39,2023-06-24 15:46:57,
TXN020831,07174164776310,77962638965499,12223.67,2025-12-11 10:21:15,
TXN020832,42311547970499,18546413728112,24845.55,2025-11-18 01:12:50,
TXN020833,40812356316766,13116694602124,1218.46,2024-08-23 02:19:24,
TXN020834,34079921645752,88705716298475,11058.57,2025-08-05 15:13:33,
